route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible
FESTVL,3003,550911,Glenelg,,1,812,13682,1
FESTVL,3003,550907,Glenelg,,1,810,13682,1
FESTVL,3003,550915,Glenelg,,1,804,13682,1
FESTVL,3003,550919,Glenelg,,1,806,13682,1
FESTVL,3003,550931,Glenelg,,1,811,13682,1
FESTVL,3003,550927,Glenelg,,1,809,13682,1
FESTVL,3003,550923,Glenelg,,1,808,13682,1
FESTVL,3003,550935,Glenelg,,1,813,13682,1
FESTVL,3003,550943,Glenelg,,1,815,13682,1
FESTVL,3003,550939,Glenelg,,1,814,13682,1
FESTVL,3003,550947,Glenelg,,1,810,13682,1
FESTVL,3003,550951,Glenelg,,1,812,13682,1
FESTVL,3003,550963,Glenelg,,1,808,13682,1
FESTVL,3003,550959,Glenelg,,1,806,13682,1
FESTVL,3003,550955,Glenelg,,1,804,13682,1
FESTVL,3003,550967,Glenelg,,1,809,13682,1
FESTVL,3003,550975,Glenelg,,1,813,13682,1
FESTVL,3003,550971,Glenelg,,1,811,13682,1
FESTVL,3003,550979,Glenelg,,1,814,13682,1
FESTVL,3003,550983,Glenelg,,1,815,13682,1
FESTVL,3003,550995,Glenelg,,1,804,13682,1
FESTVL,3003,550991,Glenelg,,1,812,13682,1
FESTVL,3003,550987,Glenelg,,1,810,13682,1
FESTVL,3003,550999,Glenelg,,1,806,13682,1
FESTVL,3003,551007,Glenelg,,1,809,13682,1
FESTVL,3003,551003,Glenelg,,1,808,13682,1
FESTVL,3003,551011,Glenelg,,1,811,13682,1
FESTVL,3003,551015,Glenelg,,1,813,13682,1
FESTVL,3003,551027,Glenelg,,1,810,13682,1
FESTVL,3003,551023,Glenelg,,1,815,13682,1
FESTVL,3003,551019,Glenelg,,1,814,13682,1
FESTVL,3003,551031,Glenelg,,1,812,13682,1
FESTVL,3003,551036,Glenelg,,1,814,13682,1
FESTVL,3002,598922,Glenelg,,1,811,13682,1
FESTVL,3002,598919,Glenelg,,1,802,13682,1
FESTVL,3002,598911,Glenelg,,1,809,13682,1
FESTVL,3002,598915,Glenelg,,1,814,13682,1
FESTVL,3002,598899,Glenelg,,1,808,13682,1
FESTVL,3002,598887,Glenelg,,1,812,13682,1
FESTVL,3002,598903,Glenelg,,1,811,13682,1
FESTVL,3002,598907,Glenelg,,1,813,13682,1
FESTVL,3002,598883,Glenelg,,1,810,13682,1
FESTVL,3002,598892,Glenelg,,1,814,13682,1
FESTVL,3002,598695,Festival Plaza,,0,810,13685,1
FESTVL,3002,598699,Festival Plaza,,0,812,13685,1
FESTVL,3002,598687,Festival Plaza,,0,814,13685,1
FESTVL,3002,598691,Festival Plaza,,0,815,13685,1
FESTVL,3002,598679,Festival Plaza,,0,811,13685,1
FESTVL,3002,598683,Festival Plaza,,0,813,13685,1
FESTVL,3002,598704,Festival Plaza,,0,814,13685,1
FESTVL,3002,598603,Festival Plaza,,0,813,13685,1
FESTVL,3002,598607,Festival Plaza,,0,814,13685,1
FESTVL,3002,598611,Festival Plaza,,0,815,13685,1
FESTVL,3002,598631,Festival Plaza,,0,808,13685,1
FESTVL,3002,598635,Festival Plaza,,0,809,13685,1
FESTVL,3002,598623,Festival Plaza,,0,804,13685,1
FESTVL,3002,598627,Festival Plaza,,0,806,13685,1
FESTVL,3002,598615,Festival Plaza,,0,810,13685,1
FESTVL,3002,598619,Festival Plaza,,0,812,13685,1
FESTVL,3002,598671,Festival Plaza,,0,808,13685,1
FESTVL,3002,598675,Festival Plaza,,0,809,13685,1
FESTVL,3002,598663,Festival Plaza,,0,804,13685,1
FESTVL,3002,598667,Festival Plaza,,0,806,13685,1
FESTVL,3002,598655,Festival Plaza,,0,810,13685,1
FESTVL,3002,598659,Festival Plaza,,0,812,13685,1
FESTVL,3002,598647,Festival Plaza,,0,814,13685,1
FESTVL,3002,598651,Festival Plaza,,0,815,13685,1
FESTVL,3002,598639,Festival Plaza,,0,811,13685,1
FESTVL,3002,598643,Festival Plaza,,0,813,13685,1
FESTVL,3002,598775,Glenelg,,1,806,13687,1
FESTVL,3002,598791,Glenelg,,1,813,13687,1
FESTVL,3002,598787,Glenelg,,1,811,13687,1
FESTVL,3002,598783,Glenelg,,1,809,13687,1
FESTVL,3002,598779,Glenelg,,1,808,13687,1
FESTVL,3002,598823,Glenelg,,1,809,13687,1
FESTVL,3002,598819,Glenelg,,1,808,13687,1
FESTVL,3002,598815,Glenelg,,1,806,13687,1
FESTVL,3002,598811,Glenelg,,1,804,13687,1
FESTVL,3002,598807,Glenelg,,1,812,13687,1
FESTVL,3002,598803,Glenelg,,1,810,13687,1
FESTVL,3002,598799,Glenelg,,1,815,13687,1
FESTVL,3002,598795,Glenelg,,1,814,13687,1
FESTVL,3002,598879,Glenelg,,1,815,13687,1
FESTVL,3002,598875,Glenelg,,1,814,13687,1
FESTVL,3002,598871,Glenelg,,1,813,13687,1
FESTVL,3002,598867,Glenelg,,1,811,13687,1
FESTVL,3002,598863,Glenelg,,1,809,13687,1
FESTVL,3002,598859,Glenelg,,1,808,13687,1
FESTVL,3002,598855,Glenelg,,1,806,13687,1
FESTVL,3002,598851,Glenelg,,1,804,13687,1
FESTVL,3002,598847,Glenelg,,1,812,13687,1
FESTVL,3002,598843,Glenelg,,1,810,13687,1
FESTVL,3002,598839,Glenelg,,1,815,13687,1
FESTVL,3002,598835,Glenelg,,1,814,13687,1
FESTVL,3002,598831,Glenelg,,1,813,13687,1
FESTVL,3002,598827,Glenelg,,1,811,13687,1
GLNELG,3001,550118,Royal Adelaide Hospital,,0,806,13671,1
GLNELG,3001,550116,Royal Adelaide Hospital,,0,807,13671,1
GLNELG,3001,550114,Royal Adelaide Hospital,,0,816,13671,1
GLNELG,3001,550112,Royal Adelaide Hospital,,0,814,13671,1
GLNELG,3001,550110,Royal Adelaide Hospital,,0,803,13671,1
GLNELG,3001,550108,Royal Adelaide Hospital,,0,806,13671,1
GLNELG,3001,550106,Royal Adelaide Hospital,,0,807,13671,1
GLNELG,3001,550104,Royal Adelaide Hospital,,0,816,13671,1
GLNELG,3001,550102,Royal Adelaide Hospital,,0,814,13671,1
GLNELG,3001,550100,Royal Adelaide Hospital,,0,803,13671,1
GLNELG,3001,550098,Royal Adelaide Hospital,,0,802,13671,1
GLNELG,3001,550096,Royal Adelaide Hospital,,0,817,13671,1
GLNELG,3003,550738,Royal Adelaide Hospital,,0,810,13671,1
GLNELG,3003,550734,Royal Adelaide Hospital,,0,815,13671,1
GLNELG,3003,550730,Royal Adelaide Hospital,,0,814,13671,1
GLNELG,3003,550726,Royal Adelaide Hospital,,0,813,13671,1
GLNELG,3003,550722,Royal Adelaide Hospital,,0,811,13671,1
GLNELG,3003,550718,Royal Adelaide Hospital,,0,809,13671,1
GLNELG,3003,550710,Royal Adelaide Hospital,,0,804,13671,1
GLNELG,3003,550713,Royal Adelaide Hospital,,0,806,13671,1
GLNELG,3001,550094,Royal Adelaide Hospital,,0,807,13671,1
GLNELG,3001,550092,Royal Adelaide Hospital,,0,816,13671,1
GLNELG,3001,550090,Royal Adelaide Hospital,,0,814,13671,1
GLNELG,3001,550088,Royal Adelaide Hospital,,0,803,13671,1
GLNELG,3001,550086,Royal Adelaide Hospital,,0,820,13671,1
GLNELG,3001,550084,Royal Adelaide Hospital,,0,812,13671,1
GLNELG,3001,550082,Royal Adelaide Hospital,,0,802,13671,1
GLNELG,3001,550080,Royal Adelaide Hospital,,0,817,13671,1
GLNELG,3001,550078,Royal Adelaide Hospital,,0,809,13671,1
GLNELG,3001,550076,Royal Adelaide Hospital,,0,807,13671,1
GLNELG,3001,550074,Royal Adelaide Hospital,,0,816,13671,1
GLNELG,3001,550072,Royal Adelaide Hospital,,0,805,13671,1
GLNELG,3001,550070,Royal Adelaide Hospital,,0,814,13671,1
GLNELG,3001,550068,Royal Adelaide Hospital,,0,803,13671,1
GLNELG,3001,550066,Royal Adelaide Hospital,,0,813,13671,1
GLNELG,3001,550061,Royal Adelaide Hospital,,0,802,13671,1
GLNELG,3001,550064,Royal Adelaide Hospital,,0,812,13671,1
GLNELG,3001,550055,Royal Adelaide Hospital,,0,809,13671,1
GLNELG,3001,550058,Royal Adelaide Hospital,,0,810,13671,1
GLNELG,3001,550049,Royal Adelaide Hospital,,0,816,13671,1
GLNELG,3001,550052,Royal Adelaide Hospital,,0,807,13671,1
GLNELG,3001,550046,Royal Adelaide Hospital,,0,805,13671,1
GLNELG,3001,550044,Royal Adelaide Hospital,,0,814,13671,1
GLNELG,3001,550042,Royal Adelaide Hospital,,0,803,13671,1
GLNELG,3001,550040,Royal Adelaide Hospital,,0,813,13671,1
GLNELG,3001,550038,Royal Adelaide Hospital,,0,812,13671,1
GLNELG,3001,550036,Royal Adelaide Hospital,,0,802,13671,1
GLNELG,3001,550034,Royal Adelaide Hospital,,0,810,13671,1
GLNELG,3001,550032,Royal Adelaide Hospital,,0,809,13671,1
GLNELG,3001,550030,Royal Adelaide Hospital,,0,807,13671,1
GLNELG,3001,550028,Royal Adelaide Hospital,,0,816,13671,1
GLNELG,3001,550026,Royal Adelaide Hospital,,0,805,13671,1
GLNELG,3001,550024,Royal Adelaide Hospital,,0,814,13671,1
GLNELG,3001,550022,Royal Adelaide Hospital,,0,803,13671,1
GLNELG,3001,550020,Royal Adelaide Hospital,,0,813,13671,1
GLNELG,3001,550018,Royal Adelaide Hospital,,0,812,13671,1
GLNELG,3001,550016,Royal Adelaide Hospital,,0,802,13671,1
GLNELG,3001,550014,Royal Adelaide Hospital,,0,810,13671,1
GLNELG,3001,550012,Royal Adelaide Hospital,,0,809,13671,1
GLNELG,3001,550010,Royal Adelaide Hospital,,0,807,13671,1
GLNELG,3001,550008,Royal Adelaide Hospital,,0,816,13671,1
GLNELG,3001,550006,Royal Adelaide Hospital,,0,805,13671,1
GLNELG,3001,550004,Royal Adelaide Hospital,,0,814,13671,1
GLNELG,3001,550002,Royal Adelaide Hospital,,0,803,13671,1
GLNELG,3001,550000,Royal Adelaide Hospital,,0,813,13671,1
GLNELG,3001,549998,Royal Adelaide Hospital,,0,812,13671,1
GLNELG,3001,549996,Royal Adelaide Hospital,,0,802,13671,1
GLNELG,3001,549994,Royal Adelaide Hospital,,0,810,13671,1
GLNELG,3001,549992,Royal Adelaide Hospital,,0,809,13671,1
GLNELG,3001,549990,Royal Adelaide Hospital,,0,807,13671,1
GLNELG,3001,549988,Royal Adelaide Hospital,,0,816,13671,1
GLNELG,3001,549986,Royal Adelaide Hospital,,0,805,13671,1
GLNELG,3001,549984,Royal Adelaide Hospital,,0,814,13671,1
GLNELG,3001,549982,Royal Adelaide Hospital,,0,803,13671,1
GLNELG,3001,549980,Royal Adelaide Hospital,,0,813,13671,1
GLNELG,3001,549978,Royal Adelaide Hospital,,0,812,13671,1
GLNELG,3001,549976,Royal Adelaide Hospital,,0,802,13671,1
GLNELG,3001,549974,Royal Adelaide Hospital,,0,810,13671,1
GLNELG,3001,549972,Royal Adelaide Hospital,,0,809,13671,1
GLNELG,3001,549970,Royal Adelaide Hospital,,0,807,13671,1
GLNELG,3001,549968,Royal Adelaide Hospital,,0,816,13671,1
GLNELG,3001,549966,Royal Adelaide Hospital,,0,805,13671,1
GLNELG,3001,549964,Royal Adelaide Hospital,,0,814,13671,1
GLNELG,3001,549962,Royal Adelaide Hospital,,0,803,13671,1
GLNELG,3001,549960,Royal Adelaide Hospital,,0,813,13671,1
GLNELG,3001,549955,Royal Adelaide Hospital,,0,802,13671,1
GLNELG,3001,549958,Royal Adelaide Hospital,,0,812,13671,1
GLNELG,3001,549949,Royal Adelaide Hospital,,0,809,13671,1
GLNELG,3001,549952,Royal Adelaide Hospital,,0,810,13671,1
GLNELG,3001,549943,Royal Adelaide Hospital,,0,816,13671,1
GLNELG,3001,549946,Royal Adelaide Hospital,,0,807,13671,1
GLNELG,3001,549940,Royal Adelaide Hospital,,0,805,13671,1
GLNELG,3001,549938,Royal Adelaide Hospital,,0,814,13671,1
GLNELG,3001,549936,Royal Adelaide Hospital,,0,803,13671,1
GLNELG,3001,549934,Royal Adelaide Hospital,,0,813,13671,1
GLNELG,3001,549932,Royal Adelaide Hospital,,0,812,13671,1
GLNELG,3001,549928,Royal Adelaide Hospital,,0,810,13671,1
GLNELG,3001,549926,Royal Adelaide Hospital,,0,809,13671,1
GLNELG,3001,549930,Royal Adelaide Hospital,,0,802,13671,1
GLNELG,3001,549924,Royal Adelaide Hospital,,0,807,13671,1
GLNELG,3001,549921,Royal Adelaide Hospital,,0,805,13671,1
GLNELG,3003,550716,Royal Adelaide Hospital,,0,808,13671,1
GLNELG,3003,550880,Royal Adelaide Hospital,,0,814,13671,1
GLNELG,3003,550876,Royal Adelaide Hospital,,0,809,13671,1
GLNELG,3003,550872,Royal Adelaide Hospital,,0,813,13671,1
GLNELG,3003,550868,Royal Adelaide Hospital,,0,811,13671,1
GLNELG,3003,550864,Royal Adelaide Hospital,,0,802,13671,1
GLNELG,3003,550860,Royal Adelaide Hospital,,0,814,13671,1
GLNELG,3003,550856,Royal Adelaide Hospital,,0,809,13671,1
GLNELG,3003,550852,Royal Adelaide Hospital,,0,806,13671,1
GLNELG,3003,550847,Royal Adelaide Hospital,,0,813,13671,1
GLNELG,3003,550842,Royal Adelaide Hospital,,0,811,13671,1
GLNELG,3003,550838,Royal Adelaide Hospital,,0,809,13671,1
GLNELG,3003,550834,Royal Adelaide Hospital,,0,808,13671,1
GLNELG,3003,550830,Royal Adelaide Hospital,,0,806,13671,1
GLNELG,3003,550826,Royal Adelaide Hospital,,0,804,13671,1
GLNELG,3003,550822,Royal Adelaide Hospital,,0,812,13671,1
GLNELG,3003,550818,Royal Adelaide Hospital,,0,810,13671,1
GLNELG,3003,550814,Royal Adelaide Hospital,,0,815,13671,1
GLNELG,3003,550810,Royal Adelaide Hospital,,0,814,13671,1
GLNELG,3003,550806,Royal Adelaide Hospital,,0,813,13671,1
GLNELG,3003,550802,Royal Adelaide Hospital,,0,811,13671,1
GLNELG,3003,550798,Royal Adelaide Hospital,,0,809,13671,1
GLNELG,3003,550794,Royal Adelaide Hospital,,0,808,13671,1
GLNELG,3003,550790,Royal Adelaide Hospital,,0,806,13671,1
GLNELG,3003,550786,Royal Adelaide Hospital,,0,804,13671,1
GLNELG,3003,550782,Royal Adelaide Hospital,,0,812,13671,1
GLNELG,3003,550778,Royal Adelaide Hospital,,0,810,13671,1
GLNELG,3003,550774,Royal Adelaide Hospital,,0,815,13671,1
GLNELG,3003,550770,Royal Adelaide Hospital,,0,814,13671,1
GLNELG,3003,550766,Royal Adelaide Hospital,,0,813,13671,1
GLNELG,3003,550762,Royal Adelaide Hospital,,0,811,13671,1
GLNELG,3003,550758,Royal Adelaide Hospital,,0,809,13671,1
GLNELG,3003,550754,Royal Adelaide Hospital,,0,808,13671,1
GLNELG,3003,550750,Royal Adelaide Hospital,,0,806,13671,1
GLNELG,3003,550746,Royal Adelaide Hospital,,0,804,13671,1
GLNELG,3003,550742,Royal Adelaide Hospital,,0,812,13671,1
GLNELG,3002,598594,Royal Adelaide Hospital,,0,810,13671,1
GLNELG,3002,598590,Royal Adelaide Hospital,,0,815,13671,1
GLNELG,3002,598586,Royal Adelaide Hospital,,0,814,13671,1
GLNELG,3002,598582,Royal Adelaide Hospital,,0,813,13671,1
GLNELG,3002,598578,Royal Adelaide Hospital,,0,811,13671,1
GLNELG,3002,598574,Royal Adelaide Hospital,,0,809,13671,1
GLNELG,3002,598566,Royal Adelaide Hospital,,0,804,13671,1
GLNELG,3002,598569,Royal Adelaide Hospital,,0,806,13671,1
GLNELG,3002,598572,Royal Adelaide Hospital,,0,808,13671,1
GLNELG,3002,598598,Royal Adelaide Hospital,,0,812,13671,1
GLNELG,3002,598736,Royal Adelaide Hospital,,0,814,13671,1
GLNELG,3002,598732,Royal Adelaide Hospital,,0,809,13671,1
GLNELG,3002,598728,Royal Adelaide Hospital,,0,813,13671,1
GLNELG,3002,598724,Royal Adelaide Hospital,,0,811,13671,1
GLNELG,3002,598720,Royal Adelaide Hospital,,0,802,13671,1
GLNELG,3002,598716,Royal Adelaide Hospital,,0,814,13671,1
GLNELG,3002,598712,Royal Adelaide Hospital,,0,809,13671,1
GLNELG,3002,598708,Royal Adelaide Hospital,,0,806,13671,1
GLNELG,3002,598752,Glenelg,,1,804,13672,1
GLNELG,3002,598764,Glenelg,,1,809,13672,1
GLNELG,3002,598768,Glenelg,,1,811,13672,1
GLNELG,3002,598756,Glenelg,,1,806,13672,1
GLNELG,3002,598760,Glenelg,,1,808,13672,1
GLNELG,3003,551065,Glenelg,,1,809,13672,1
GLNELG,3003,551069,Glenelg,,1,814,13672,1
GLNELG,3003,551061,Glenelg,,1,813,13672,1
GLNELG,3003,551057,Glenelg,,1,811,13672,1
GLNELG,3003,551053,Glenelg,,1,802,13672,1
GLNELG,3003,551049,Glenelg,,1,814,13672,1
GLNELG,3003,551045,Glenelg,,1,809,13672,1
GLNELG,3003,551040,Glenelg,,1,806,13672,1
GLNELG,3003,551037,Glenelg,,1,813,13672,1
GLNELG,3003,550896,Glenelg,,1,804,13672,1
GLNELG,3003,550900,Glenelg,,1,806,13672,1
GLNELG,3003,550904,Glenelg,,1,808,13672,1
GLNELG,3003,550948,Glenelg,,1,809,13672,1
GLNELG,3003,550952,Glenelg,,1,811,13672,1
GLNELG,3003,550940,Glenelg,,1,806,13672,1
GLNELG,3003,550944,Glenelg,,1,808,13672,1
GLNELG,3003,550932,Glenelg,,1,812,13672,1
GLNELG,3003,550936,Glenelg,,1,804,13672,1
GLNELG,3003,550924,Glenelg,,1,815,13672,1
GLNELG,3003,550928,Glenelg,,1,810,13672,1
GLNELG,3003,550916,Glenelg,,1,813,13672,1
GLNELG,3003,550920,Glenelg,,1,814,13672,1
GLNELG,3003,550908,Glenelg,,1,809,13672,1
GLNELG,3003,550912,Glenelg,,1,811,13672,1
GLNELG,3003,551028,Glenelg,,1,809,13672,1
GLNELG,3003,551032,Glenelg,,1,811,13672,1
GLNELG,3003,551020,Glenelg,,1,806,13672,1
GLNELG,3003,551024,Glenelg,,1,808,13672,1
GLNELG,3003,551012,Glenelg,,1,812,13672,1
GLNELG,3003,551016,Glenelg,,1,804,13672,1
GLNELG,3003,551004,Glenelg,,1,815,13672,1
GLNELG,3003,551008,Glenelg,,1,810,13672,1
GLNELG,3003,550996,Glenelg,,1,813,13672,1
GLNELG,3003,551000,Glenelg,,1,814,13672,1
GLNELG,3003,550988,Glenelg,,1,809,13672,1
GLNELG,3003,550992,Glenelg,,1,811,13672,1
GLNELG,3003,550980,Glenelg,,1,806,13672,1
GLNELG,3003,550984,Glenelg,,1,808,13672,1
GLNELG,3003,550972,Glenelg,,1,812,13672,1
GLNELG,3003,550976,Glenelg,,1,804,13672,1
GLNELG,3003,550964,Glenelg,,1,815,13672,1
GLNELG,3003,550968,Glenelg,,1,810,13672,1
GLNELG,3003,550956,Glenelg,,1,813,13672,1
GLNELG,3003,550960,Glenelg,,1,814,13672,1
GLNELG,3001,550340,Glenelg,,1,806,13672,1
GLNELG,3001,550338,Glenelg,,1,807,13672,1
GLNELG,3001,550336,Glenelg,,1,816,13672,1
GLNELG,3001,550334,Glenelg,,1,814,13672,1
GLNELG,3001,550332,Glenelg,,1,803,13672,1
GLNELG,3001,550330,Glenelg,,1,806,13672,1
GLNELG,3001,550328,Glenelg,,1,807,13672,1
GLNELG,3001,550326,Glenelg,,1,816,13672,1
GLNELG,3001,550324,Glenelg,,1,814,13672,1
GLNELG,3001,550321,Glenelg,,1,802,13672,1
GLNELG,3001,550322,Glenelg,,1,803,13672,1
GLNELG,3001,550318,Glenelg,,1,817,13672,1
GLNELG,3001,550316,Glenelg,,1,807,13672,1
GLNELG,3001,550314,Glenelg,,1,816,13672,1
GLNELG,3001,550311,Glenelg,,1,814,13672,1
GLNELG,3001,550309,Glenelg,,1,803,13672,1
GLNELG,3001,550307,Glenelg,,1,820,13672,1
GLNELG,3001,550304,Glenelg,,1,802,13672,1
GLNELG,3001,550305,Glenelg,,1,812,13672,1
GLNELG,3001,550302,Glenelg,,1,817,13672,1
GLNELG,3001,550300,Glenelg,,1,809,13672,1
GLNELG,3001,550298,Glenelg,,1,807,13672,1
GLNELG,3001,550296,Glenelg,,1,816,13672,1
GLNELG,3001,550294,Glenelg,,1,805,13672,1
GLNELG,3001,550292,Glenelg,,1,814,13672,1
GLNELG,3001,550290,Glenelg,,1,803,13672,1
GLNELG,3001,550287,Glenelg,,1,813,13672,1
GLNELG,3001,550284,Glenelg,,1,812,13672,1
GLNELG,3001,550281,Glenelg,,1,802,13672,1
GLNELG,3001,550278,Glenelg,,1,810,13672,1
GLNELG,3001,550275,Glenelg,,1,809,13672,1
GLNELG,3001,550272,Glenelg,,1,807,13672,1
GLNELG,3001,550270,Glenelg,,1,816,13672,1
GLNELG,3001,550268,Glenelg,,1,805,13672,1
GLNELG,3001,550266,Glenelg,,1,814,13672,1
GLNELG,3001,550264,Glenelg,,1,803,13672,1
GLNELG,3001,550262,Glenelg,,1,813,13672,1
GLNELG,3001,550260,Glenelg,,1,812,13672,1
GLNELG,3001,550258,Glenelg,,1,802,13672,1
GLNELG,3001,550256,Glenelg,,1,810,13672,1
GLNELG,3001,550254,Glenelg,,1,809,13672,1
GLNELG,3001,550252,Glenelg,,1,807,13672,1
GLNELG,3001,550250,Glenelg,,1,816,13672,1
GLNELG,3001,550248,Glenelg,,1,805,13672,1
GLNELG,3001,550246,Glenelg,,1,814,13672,1
GLNELG,3001,550244,Glenelg,,1,803,13672,1
GLNELG,3001,550242,Glenelg,,1,813,13672,1
GLNELG,3001,550240,Glenelg,,1,812,13672,1
GLNELG,3001,550238,Glenelg,,1,802,13672,1
GLNELG,3001,550236,Glenelg,,1,810,13672,1
GLNELG,3001,550234,Glenelg,,1,809,13672,1
GLNELG,3001,550162,Glenelg,,1,805,13672,1
GLNELG,3001,550160,Glenelg,,1,814,13672,1
GLNELG,3001,550158,Glenelg,,1,803,13672,1
GLNELG,3001,550156,Glenelg,,1,813,13672,1
GLNELG,3001,550150,Glenelg,,1,802,13672,1
GLNELG,3001,550154,Glenelg,,1,812,13672,1
GLNELG,3001,550144,Glenelg,,1,809,13672,1
GLNELG,3001,550147,Glenelg,,1,810,13672,1
GLNELG,3001,550137,Glenelg,,1,805,13672,1
GLNELG,3001,550141,Glenelg,,1,807,13672,1
GLNELG,3001,550232,Glenelg,,1,807,13672,1
GLNELG,3001,550230,Glenelg,,1,816,13672,1
GLNELG,3001,550228,Glenelg,,1,805,13672,1
GLNELG,3001,550226,Glenelg,,1,814,13672,1
GLNELG,3001,550224,Glenelg,,1,803,13672,1
GLNELG,3001,550222,Glenelg,,1,813,13672,1
GLNELG,3001,550220,Glenelg,,1,812,13672,1
GLNELG,3001,550218,Glenelg,,1,802,13672,1
GLNELG,3001,550216,Glenelg,,1,810,13672,1
GLNELG,3001,550214,Glenelg,,1,809,13672,1
GLNELG,3001,550212,Glenelg,,1,807,13672,1
GLNELG,3001,550210,Glenelg,,1,816,13672,1
GLNELG,3001,550208,Glenelg,,1,805,13672,1
GLNELG,3001,550206,Glenelg,,1,814,13672,1
GLNELG,3001,550204,Glenelg,,1,803,13672,1
GLNELG,3001,550202,Glenelg,,1,813,13672,1
GLNELG,3001,550200,Glenelg,,1,812,13672,1
GLNELG,3001,550198,Glenelg,,1,802,13672,1
GLNELG,3001,550196,Glenelg,,1,810,13672,1
GLNELG,3001,550194,Glenelg,,1,809,13672,1
GLNELG,3001,550192,Glenelg,,1,807,13672,1
GLNELG,3001,550190,Glenelg,,1,816,13672,1
GLNELG,3001,550188,Glenelg,,1,805,13672,1
GLNELG,3001,550186,Glenelg,,1,814,13672,1
GLNELG,3001,550184,Glenelg,,1,803,13672,1
GLNELG,3001,550181,Glenelg,,1,813,13672,1
GLNELG,3001,550178,Glenelg,,1,812,13672,1
GLNELG,3001,550175,Glenelg,,1,802,13672,1
GLNELG,3001,550172,Glenelg,,1,810,13672,1
GLNELG,3001,550169,Glenelg,,1,809,13672,1
GLNELG,3001,550166,Glenelg,,1,807,13672,1
GLNELG,3001,550164,Glenelg,,1,816,13672,1
GLNELG,3002,598772,Glenelg,,1,813,13672,1
GLNELG,3002,598884,Glenelg,,1,809,13672,1
GLNELG,3002,598921,Glenelg,,1,809,13672,1
GLNELG,3002,598917,Glenelg,,1,813,13672,1
GLNELG,3002,598913,Glenelg,,1,811,13672,1
GLNELG,3002,598909,Glenelg,,1,802,13672,1
GLNELG,3002,598905,Glenelg,,1,814,13672,1
GLNELG,3002,598901,Glenelg,,1,809,13672,1
GLNELG,3002,598896,Glenelg,,1,806,13672,1
GLNELG,3002,598893,Glenelg,,1,813,13672,1
GLNELG,3002,598888,Glenelg,,1,811,13672,1
GLNELG,3002,598925,Glenelg,,1,814,13672,1
GLNELG,3003,550707,Entertainment Centre,,0,801,13673,1
GLNELG,3001,549917,Entertainment Centre,,0,802,13673,1
GLNELG,3001,550054,Entertainment Centre,,0,818,13673,1
GLNELG,3001,550051,Entertainment Centre,,0,817,13673,1
GLNELG,3001,550048,Entertainment Centre,,0,815,13673,1
GLNELG,3001,550057,Entertainment Centre,,0,819,13673,1
GLNELG,3001,550063,Entertainment Centre,,0,821,13673,1
GLNELG,3001,550060,Entertainment Centre,,0,820,13673,1
GLNELG,3002,598563,Entertainment Centre,,0,801,13673,1
GLNELG,3003,551067,Glenelg,,1,807,13674,1
GLNELG,3003,551068,Glenelg,,1,803,13674,1
GLNELG,3003,551038,Glenelg,,1,801,13674,1
GLNELG,3003,551041,Glenelg,,1,802,13674,1
GLNELG,3003,551070,Glenelg,,1,805,13674,1
GLNELG,3001,550341,Glenelg,,1,811,13674,1
GLNELG,3001,550342,Glenelg,,1,801,13674,1
GLNELG,3001,550312,Glenelg,,1,808,13674,1
GLNELG,3001,550319,Glenelg,,1,806,13674,1
GLNELG,3001,550339,Glenelg,,1,804,13674,1
GLNELG,3001,550273,Glenelg,,1,815,13674,1
GLNELG,3001,550276,Glenelg,,1,817,13674,1
GLNELG,3001,550279,Glenelg,,1,818,13674,1
GLNELG,3001,550282,Glenelg,,1,819,13674,1
GLNELG,3001,550285,Glenelg,,1,820,13674,1
GLNELG,3001,550288,Glenelg,,1,821,13674,1
GLNELG,3001,550167,Glenelg,,1,815,13674,1
GLNELG,3001,550170,Glenelg,,1,817,13674,1
GLNELG,3001,550173,Glenelg,,1,818,13674,1
GLNELG,3001,550176,Glenelg,,1,819,13674,1
GLNELG,3001,550179,Glenelg,,1,820,13674,1
GLNELG,3001,550182,Glenelg,,1,821,13674,1
GLNELG,3001,550129,Glenelg,,1,802,13674,1
GLNELG,3001,550134,Glenelg,,1,803,13674,1
GLNELG,3002,598926,Glenelg,,1,805,13674,1
GLNELG,3002,598894,Glenelg,,1,801,13674,1
GLNELG,3002,598897,Glenelg,,1,802,13674,1
GLNELG,3002,598923,Glenelg,,1,807,13674,1
GLNELG,3002,598924,Glenelg,,1,803,13674,1
GLNELG,3003,550708,Entertainment Centre,,0,802,13676,1
GLNELG,3003,550709,Entertainment Centre,,0,803,13676,1
GLNELG,3003,550712,Entertainment Centre,,0,805,13676,1
GLNELG,3003,550715,Entertainment Centre,,0,807,13676,1
GLNELG,3001,549918,Entertainment Centre,,0,801,13676,1
GLNELG,3001,549919,Entertainment Centre,,0,803,13676,1
GLNELG,3001,549920,Entertainment Centre,,0,804,13676,1
GLNELG,3001,549925,Entertainment Centre,,0,808,13676,1
GLNELG,3001,549923,Entertainment Centre,,0,806,13676,1
GLNELG,3001,549929,Entertainment Centre,,0,811,13676,1
GLNELG,3001,549942,Entertainment Centre,,0,815,13676,1
GLNELG,3001,549945,Entertainment Centre,,0,817,13676,1
